generation_id,user_id,session_id,created_at,mood,topic,tone,faith_state,prompt_count,was_regenerated,regeneration_number,latency_ms,generation_success
g_0007456,u_02254,s_u_02254_30,2025-08-15 21:49:00,good,self,light_islamic,distant,5,False,0,2474,True
g_0007457,u_02255,s_u_02255_1,2025-12-24 15:22:00,good,gratitude,universal,,5,False,0,1301,True
g_0007458,u_02255,s_u_02255_3,2025-12-26 13:02:00,very_low,anxiety,deeper_faith,,5,False,0,1385,True
g_0007459,u_02255,s_u_02255_11,2026-01-03 19:07:00,good,gratitude,deeper_faith,at_peace,5,False,0,1065,True
g_0007460,u_02255,s_u_02255_15,2026-01-07 15:32:00,good,confidence,universal,distant,5,True,1,833,True
g_0007461,u_02257,s_u_02257_1,2025-03-14 08:12:00,neutral,anxiety,universal,,5,False,0,1487,True
g_0007462,u_02257,s_u_02257_3,2025-03-16 15:19:00,grateful,anxiety,light_islamic,,5,True,1,1165,True
g_0007463,u_02257,s_u_02257_13,2025-03-26 21:32:00,neutral,habits,universal,at_peace,5,False,0,1305,True
g_0007464,u_02257,s_u_02257_15,2025-03-28 20:18:00,good,faith,universal,at_peace,5,False,0,800,True
g_0007465,u_02257,s_u_02257_21,2025-04-03 20:26:00,neutral,self,universal,at_peace,5,False,0,800,True
g_0007466,u_02257,s_u_02257_27,2025-04-09 12:30:00,good,self,light_islamic,distant,5,False,0,906,True
g_0007467,u_02257,s_u_02257_28,2025-04-10 12:11:00,good,anxiety,light_islamic,at_peace,5,False,0,1118,True
g_0007468,u_02260,s_u_02260_1,2025-10-23 17:37:00,neutral,faith,light_islamic,,5,False,0,1469,True
g_0007469,u_02260,s_u_02260_2,2025-10-24 09:55:00,neutral,self,deeper_faith,,5,False,0,2376,True
g_0007470,u_02260,s_u_02260_6,2025-10-28 13:00:00,very_low,work,universal,at_peace,5,False,0,1767,True
g_0007471,u_02260,s_u_02260_9,2025-10-31 11:49:00,neutral,confidence,light_islamic,hurting,5,False,0,1653,True
g_0007472,u_02260,s_u_02260_11,2025-11-02 09:14:00,good,gratitude,universal,at_peace,5,False,0,800,True
g_0007473,u_02260,s_u_02260_13,2025-11-04 07:39:00,neutral,confidence,light_islamic,hurting,5,False,0,800,True
g_0007474,u_02260,s_u_02260_14,2025-11-05 21:23:00,neutral,gratitude,universal,at_peace,5,True,1,806,True
g_0007475,u_02260,s_u_02260_15,2025-11-06 15:45:00,grateful,burnout,light_islamic,at_peace,5,False,0,1118,True
g_0007476,u_02260,s_u_02260_26,2025-11-17 21:34:00,grateful,relationships,deeper_faith,at_peace,5,False,0,3067,True
g_0007477,u_02262,s_u_02262_1,2025-02-03 21:21:00,good,anxiety,universal,,5,False,0,800,True
g_0007478,u_02262,s_u_02262_3,2025-02-05 14:03:00,grateful,work,light_islamic,,5,False,0,1475,True
g_0007479,u_02262,s_u_02262_15,2025-02-17 19:21:00,low,burnout,universal,at_peace,5,False,0,1797,True
g_0007480,u_02262,s_u_02262_25,2025-02-27 10:22:00,grateful,gratitude,universal,at_peace,5,False,0,974,True
g_0007481,u_02263,s_u_02263_1,2025-11-07 15:21:00,neutral,burnout,light_islamic,,5,False,0,1510,True
g_0007482,u_02263,s_u_02263_2,2025-11-08 15:41:00,good,burnout,universal,,5,False,0,1379,True
g_0007483,u_02263,s_u_02263_4,2025-11-10 11:20:00,good,work,light_islamic,,5,False,0,1611,True
g_0007484,u_02263,s_u_02263_10,2025-11-16 14:55:00,good,burnout,light_islamic,questioning,5,False,0,1288,True
g_0007485,u_02263,s_u_02263_11,2025-11-17 13:21:00,good,purpose,universal,hurting,5,False,0,800,True
g_0007486,u_02263,s_u_02263_16,2025-11-22 14:04:00,neutral,confidence,light_islamic,at_peace,5,False,0,1394,True
g_0007487,u_02263,s_u_02263_29,2025-12-05 15:22:00,neutral,relationships,light_islamic,at_peace,5,False,0,850,True
g_0007488,u_02265,s_u_02265_1,2025-09-28 15:44:00,low,burnout,deeper_faith,,5,False,0,1344,True
g_0007489,u_02265,s_u_02265_5,2025-10-02 14:12:00,good,burnout,light_islamic,at_peace,5,False,0,1679,True
g_0007490,u_02265,s_u_02265_6,2025-10-03 07:42:00,good,relationships,universal,hurting,5,False,0,800,True
g_0007491,u_02265,s_u_02265_9,2025-10-06 07:43:00,very_low,purpose,deeper_faith,at_peace,5,False,0,1203,True
g_0007492,u_02265,s_u_02265_13,2025-10-10 18:10:00,good,work,light_islamic,at_peace,5,False,0,1392,True
g_0007493,u_02265,s_u_02265_16,2025-10-13 08:06:00,good,purpose,light_islamic,at_peace,5,False,0,955,True
g_0007494,u_02265,s_u_02265_30,2025-10-27 15:18:00,low,gratitude,light_islamic,questioning,5,True,1,2343,True
g_0007495,u_02268,s_u_02268_1,2025-08-26 11:47:00,very_low,self,universal,,5,True,1,2043,True
g_0007496,u_02268,s_u_02268_21,2025-09-15 07:10:00,good,purpose,deeper_faith,at_peace,5,False,0,977,True
g_0007497,u_02268,s_u_02268_31,2025-09-25 10:57:00,neutral,self,deeper_faith,distant,5,False,0,1627,True
g_0007498,u_02270,s_u_02270_1,2025-10-26 11:32:00,good,habits,universal,,5,False,0,980,True
g_0007499,u_02270,s_u_02270_4,2025-10-29 12:42:00,good,anxiety,universal,,5,True,1,2655,True
g_0007500,u_02270,s_u_02270_6,2025-10-31 07:57:00,neutral,relationships,deeper_faith,distant,5,True,1,800,True
g_0007501,u_02270,s_u_02270_8,2025-11-02 18:00:00,grateful,relationships,light_islamic,at_peace,5,False,0,865,True
g_0007502,u_02270,s_u_02270_12,2025-11-06 13:00:00,good,burnout,deeper_faith,questioning,5,False,0,2489,True
g_0007503,u_02270,s_u_02270_14,2025-11-08 21:41:00,neutral,burnout,deeper_faith,distant,5,False,0,800,True
g_0007504,u_02270,s_u_02270_20,2025-11-14 11:36:00,good,gratitude,universal,at_peace,5,False,0,2595,True
g_0007505,u_02270,s_u_02270_30,2025-11-24 10:08:00,neutral,relationships,universal,distant,5,False,0,969,True
g_0007506,u_02272,s_u_02272_1,2025-12-31 11:13:00,good,relationships,deeper_faith,,5,False,0,1384,True
g_0007507,u_02272,s_u_02272_7,2026-01-06 20:06:00,low,habits,light_islamic,at_peace,5,False,0,1521,True
g_0007508,u_02272,s_u_02272_9,2026-01-08 09:57:00,very_low,faith,light_islamic,at_peace,5,False,0,1669,True
g_0007509,u_02272,s_u_02272_12,2026-01-11 15:59:00,good,anxiety,light_islamic,distant,5,False,0,1559,True
g_0007510,u_02272,s_u_02272_15,2026-01-14 19:30:00,low,self,universal,at_peace,5,False,0,800,True
g_0007511,u_02272,s_u_02272_19,2026-01-18 08:47:00,good,burnout,universal,at_peace,5,False,0,1169,True
g_0007512,u_02272,s_u_02272_29,2026-01-28 16:36:00,grateful,purpose,light_islamic,questioning,5,True,1,1076,True
g_0007513,u_02275,s_u_02275_1,2025-09-01 17:25:00,neutral,confidence,universal,,5,False,0,1040,True
g_0007514,u_02275,s_u_02275_6,2025-09-06 12:25:00,low,work,universal,questioning,5,False,0,1080,True
g_0007515,u_02275,s_u_02275_13,2025-09-13 19:44:00,good,purpose,light_islamic,distant,5,False,0,800,True
g_0007516,u_02275,s_u_02275_15,2025-09-15 12:28:00,good,purpose,universal,questioning,5,False,0,800,True
g_0007517,u_02275,s_u_02275_18,2025-09-18 15:14:00,good,purpose,universal,distant,5,False,0,2645,True
g_0007518,u_02275,s_u_02275_22,2025-09-22 15:11:00,good,burnout,deeper_faith,questioning,5,True,1,800,True
g_0007519,u_02275,s_u_02275_26,2025-09-26 14:13:00,grateful,work,universal,questioning,5,True,1,1687,True
g_0007520,u_02276,s_u_02276_1,2025-08-02 16:12:00,very_low,work,deeper_faith,,5,False,0,841,True
g_0007521,u_02276,s_u_02276_7,2025-08-08 18:19:00,good,burnout,deeper_faith,at_peace,5,False,0,1491,True
g_0007522,u_02276,s_u_02276_11,2025-08-12 18:52:00,good,anxiety,deeper_faith,at_peace,5,False,0,1026,True
g_0007523,u_02276,s_u_02276_15,2025-08-16 09:47:00,good,habits,light_islamic,distant,5,False,0,1830,True
g_0007524,u_02276,s_u_02276_17,2025-08-18 16:46:00,neutral,anxiety,universal,at_peace,5,False,0,1547,True
g_0007525,u_02276,s_u_02276_21,2025-08-22 19:32:00,neutral,relationships,universal,distant,5,False,0,1464,True
g_0007526,u_02276,s_u_02276_25,2025-08-26 08:53:00,grateful,confidence,light_islamic,at_peace,5,False,0,1290,True
g_0007527,u_02276,s_u_02276_28,2025-08-29 16:48:00,low,habits,light_islamic,at_peace,5,False,0,1960,True
g_0007528,u_02278,s_u_02278_1,2025-12-28 21:51:00,grateful,self,light_islamic,,5,False,0,1045,True
g_0007529,u_02278,s_u_02278_4,2025-12-31 13:35:00,good,confidence,deeper_faith,,5,False,0,1094,True
g_0007530,u_02278,s_u_02278_7,2026-01-03 19:06:00,good,habits,universal,at_peace,5,False,0,1233,True
g_0007531,u_02278,s_u_02278_14,2026-01-10 09:35:00,low,faith,light_islamic,questioning,5,False,0,2321,True
g_0007532,u_02278,s_u_02278_15,2026-01-11 11:33:00,low,habits,light_islamic,questioning,5,False,0,1408,True
g_0007533,u_02278,s_u_02278_19,2026-01-15 20:32:00,low,gratitude,deeper_faith,at_peace,5,False,0,1297,True
g_0007534,u_02278,s_u_02278_20,2026-01-16 11:13:00,grateful,burnout,universal,at_peace,5,False,0,800,True
g_0007535,u_02278,s_u_02278_23,2026-01-19 11:36:00,grateful,confidence,light_islamic,at_peace,5,True,1,1175,True
g_0007536,u_02278,s_u_02278_30,2026-01-26 14:30:00,neutral,burnout,light_islamic,questioning,5,True,1,1220,True
g_0007537,u_02279,s_u_02279_1,2025-11-01 14:05:00,good,anxiety,light_islamic,,5,False,0,1388,True
g_0007538,u_02279,s_u_02279_2,2025-11-02 18:09:00,very_low,work,universal,,5,False,0,1075,True
g_0007539,u_02279,s_u_02279_9,2025-11-09 12:45:00,neutral,self,light_islamic,at_peace,5,False,0,1674,True
g_0007540,u_02279,s_u_02279_11,2025-11-11 10:52:00,grateful,faith,light_islamic,at_peace,5,False,0,1550,True
g_0007541,u_02279,s_u_02279_12,2025-11-12 13:38:00,good,purpose,light_islamic,distant,5,False,0,1034,True
g_0007542,u_02279,s_u_02279_16,2025-11-16 20:01:00,good,habits,light_islamic,at_peace,5,False,0,1218,True
g_0007543,u_02282,s_u_02282_1,2025-08-16 13:41:00,neutral,relationships,universal,,5,False,0,854,True
g_0007544,u_02282,s_u_02282_2,2025-08-17 12:17:00,neutral,confidence,universal,,5,False,0,1276,True
g_0007545,u_02282,s_u_02282_10,2025-08-25 10:57:00,very_low,confidence,light_islamic,at_peace,5,False,0,1866,True
g_0007546,u_02282,s_u_02282_12,2025-08-27 10:14:00,neutral,confidence,universal,at_peace,5,False,0,1172,True
g_0007547,u_02282,s_u_02282_13,2025-08-28 11:14:00,neutral,purpose,universal,at_peace,5,False,0,1076,True
g_0007548,u_02282,s_u_02282_22,2025-09-06 18:10:00,neutral,self,light_islamic,distant,5,False,0,1268,True
g_0007549,u_02282,s_u_02282_27,2025-09-11 14:17:00,good,faith,light_islamic,questioning,5,False,0,1636,True
g_0007550,u_02284,s_u_02284_1,2025-09-06 19:37:00,good,relationships,light_islamic,,5,False,0,1324,True
g_0007551,u_02284,s_u_02284_2,2025-09-07 20:29:00,good,self,light_islamic,,5,False,0,1733,True
g_0007552,u_02284,s_u_02284_4,2025-09-09 11:54:00,neutral,gratitude,light_islamic,,5,False,0,954,True
g_0007553,u_02284,s_u_02284_5,2025-09-10 14:38:00,grateful,faith,universal,questioning,5,False,0,2124,True
g_0007554,u_02284,s_u_02284_11,2025-09-16 13:20:00,low,habits,deeper_faith,questioning,5,False,0,1148,True
g_0007555,u_02284,s_u_02284_16,2025-09-21 08:36:00,grateful,anxiety,universal,at_peace,5,False,0,1927,True
g_0007556,u_02284,s_u_02284_19,2025-09-24 20:29:00,neutral,habits,universal,distant,5,False,0,1090,True
g_0007557,u_02284,s_u_02284_26,2025-10-01 11:33:00,neutral,habits,light_islamic,questioning,5,True,1,1567,True
g_0007558,u_02284,s_u_02284_28,2025-10-03 17:54:00,good,habits,deeper_faith,at_peace,5,False,0,1468,True
g_0007559,u_02285,s_u_02285_1,2025-06-13 11:06:00,good,burnout,deeper_faith,,5,False,0,869,True
g_0007560,u_02285,s_u_02285_2,2025-06-14 20:11:00,very_low,relationships,deeper_faith,,5,False,0,1166,True
g_0007561,u_02285,s_u_02285_5,2025-06-17 16:03:00,good,confidence,deeper_faith,at_peace,5,False,0,1872,True
g_0007562,u_02285,s_u_02285_8,2025-06-20 13:24:00,neutral,anxiety,universal,questioning,5,False,0,1599,True
g_0007563,u_02285,s_u_02285_9,2025-06-21 21:07:00,very_low,purpose,deeper_faith,at_peace,5,True,1,919,True
g_0007564,u_02285,s_u_02285_16,2025-06-28 09:48:00,good,burnout,universal,distant,5,True,1,800,True
g_0007565,u_02285,s_u_02285_17,2025-06-29 15:28:00,neutral,anxiety,universal,at_peace,5,False,0,1575,True
g_0007566,u_02285,s_u_02285_30,2025-07-12 18:41:00,neutral,self,universal,questioning,5,True,1,975,True
g_0007567,u_02286,s_u_02286_1,2025-08-01 08:20:00,good,faith,deeper_faith,,5,True,1,1786,True
g_0007568,u_02286,s_u_02286_2,2025-08-02 21:50:00,good,relationships,light_islamic,,5,False,0,2009,True
g_0007569,u_02286,s_u_02286_6,2025-08-06 16:28:00,neutral,habits,light_islamic,at_peace,5,False,0,2248,True
g_0007570,u_02286,s_u_02286_12,2025-08-12 11:18:00,good,burnout,light_islamic,distant,5,False,0,1691,True
g_0007571,u_02286,s_u_02286_14,2025-08-14 20:02:00,neutral,faith,universal,distant,5,False,0,1287,True
g_0007572,u_02286,s_u_02286_16,2025-08-16 16:00:00,good,faith,universal,at_peace,5,False,0,1221,True
g_0007573,u_02286,s_u_02286_22,2025-08-22 10:26:00,grateful,self,light_islamic,questioning,5,False,0,3351,True
g_0007574,u_02287,s_u_02287_1,2025-05-28 16:39:00,grateful,self,universal,,5,False,0,1523,True
g_0007575,u_02287,s_u_02287_2,2025-05-29 07:06:00,neutral,burnout,universal,,5,False,0,800,True
g_0007576,u_02287,s_u_02287_4,2025-05-31 10:17:00,good,habits,universal,,5,False,0,1624,True
g_0007577,u_02287,s_u_02287_8,2025-06-04 20:52:00,good,habits,light_islamic,distant,5,False,0,1609,True
g_0007578,u_02287,s_u_02287_10,2025-06-06 07:35:00,good,gratitude,universal,at_peace,5,False,0,1306,True
g_0007579,u_02287,s_u_02287_12,2025-06-08 18:36:00,very_low,purpose,universal,distant,5,False,0,1309,True
g_0007580,u_02287,s_u_02287_13,2025-06-09 21:00:00,good,confidence,light_islamic,at_peace,5,False,0,1629,True
g_0007581,u_02287,s_u_02287_28,2025-06-24 11:55:00,good,gratitude,universal,hurting,5,False,0,1394,True
g_0007582,u_02287,s_u_02287_31,2025-06-27 17:52:00,neutral,faith,deeper_faith,at_peace,5,False,0,1425,True
g_0007583,u_02288,s_u_02288_1,2025-08-01 12:11:00,neutral,purpose,deeper_faith,,5,False,0,1438,True
g_0007584,u_02288,s_u_02288_7,2025-08-07 14:17:00,good,relationships,light_islamic,at_peace,5,False,0,1159,True
g_0007585,u_02288,s_u_02288_16,2025-08-16 16:35:00,neutral,anxiety,deeper_faith,questioning,5,False,0,1689,True
g_0007586,u_02288,s_u_02288_18,2025-08-18 16:04:00,good,faith,light_islamic,at_peace,5,False,0,1097,True
g_0007587,u_02288,s_u_02288_31,2025-08-31 12:30:00,neutral,confidence,deeper_faith,at_peace,5,False,0,800,True
g_0007588,u_02289,s_u_02289_1,2025-03-23 13:39:00,grateful,faith,deeper_faith,,5,False,0,1042,True
g_0007589,u_02289,s_u_02289_2,2025-03-24 17:31:00,grateful,confidence,light_islamic,,5,False,0,1226,True
g_0007590,u_02289,s_u_02289_3,2025-03-25 08:15:00,neutral,burnout,light_islamic,,5,False,0,800,True
g_0007591,u_02289,s_u_02289_8,2025-03-30 09:18:00,good,burnout,universal,questioning,5,False,0,1917,True
g_0007592,u_02289,s_u_02289_12,2025-04-03 15:04:00,neutral,purpose,universal,at_peace,5,False,0,1651,True
g_0007593,u_02289,s_u_02289_28,2025-04-19 20:37:00,grateful,habits,universal,distant,5,False,0,1043,True
g_0007594,u_02289,s_u_02289_29,2025-04-20 17:40:00,neutral,anxiety,deeper_faith,hurting,5,False,0,1963,True
g_0007595,u_02290,s_u_02290_1,2025-08-09 20:13:00,neutral,confidence,universal,,5,False,0,970,True
g_0007596,u_02290,s_u_02290_6,2025-08-14 15:44:00,good,anxiety,universal,at_peace,5,False,0,1622,True
g_0007597,u_02290,s_u_02290_8,2025-08-16 10:07:00,low,burnout,universal,at_peace,5,False,0,1984,True
g_0007598,u_02290,s_u_02290_9,2025-08-17 15:12:00,neutral,habits,light_islamic,questioning,5,False,0,1084,True
g_0007599,u_02290,s_u_02290_11,2025-08-19 12:30:00,very_low,relationships,universal,at_peace,5,False,0,941,True
g_0007600,u_02290,s_u_02290_13,2025-08-21 13:37:00,very_low,gratitude,light_islamic,at_peace,5,False,0,1597,True
g_0007601,u_02290,s_u_02290_14,2025-08-22 22:04:00,low,gratitude,universal,distant,5,False,0,1242,True
g_0007602,u_02290,s_u_02290_15,2025-08-23 16:44:00,very_low,burnout,light_islamic,distant,5,False,0,1137,True
g_0007603,u_02290,s_u_02290_26,2025-09-03 13:51:00,neutral,burnout,universal,hurting,5,True,1,861,True
g_0007604,u_02293,s_u_02293_1,2025-10-05 09:11:00,grateful,gratitude,universal,,5,False,0,822,True
g_0007605,u_02293,s_u_02293_3,2025-10-07 20:05:00,good,gratitude,light_islamic,,5,False,0,1681,True
g_0007606,u_02293,s_u_02293_7,2025-10-11 16:53:00,grateful,burnout,light_islamic,at_peace,5,True,1,1522,True
g_0007607,u_02293,s_u_02293_10,2025-10-14 18:02:00,neutral,gratitude,universal,at_peace,5,False,0,1551,True
g_0007608,u_02293,s_u_02293_12,2025-10-16 15:05:00,good,confidence,universal,at_peace,5,False,0,2245,True
g_0007609,u_02293,s_u_02293_15,2025-10-19 12:22:00,neutral,anxiety,universal,distant,5,False,0,800,True
g_0007610,u_02293,s_u_02293_18,2025-10-22 09:06:00,neutral,gratitude,universal,questioning,5,False,0,2269,True
g_0007611,u_02293,s_u_02293_24,2025-10-28 20:54:00,good,relationships,universal,at_peace,5,False,0,1807,True
g_0007612,u_02293,s_u_02293_28,2025-11-01 19:19:00,low,confidence,light_islamic,at_peace,5,False,0,1566,True
g_0007613,u_02297,s_u_02297_1,2025-04-01 08:57:00,neutral,burnout,light_islamic,,5,True,1,1547,True
g_0007614,u_02297,s_u_02297_7,2025-04-07 21:52:00,good,confidence,universal,at_peace,5,False,0,1197,True
g_0007615,u_02297,s_u_02297_9,2025-04-09 16:20:00,low,burnout,deeper_faith,at_peace,5,True,1,873,True
g_0007616,u_02297,s_u_02297_15,2025-04-15 20:37:00,good,relationships,light_islamic,at_peace,5,True,1,1299,True
g_0007617,u_02297,s_u_02297_24,2025-04-24 20:52:00,good,confidence,universal,at_peace,5,True,1,937,True
g_0007618,u_02302,s_u_02302_1,2025-04-16 10:11:00,low,purpose,light_islamic,,5,False,0,1629,True
g_0007619,u_02302,s_u_02302_2,2025-04-17 18:33:00,neutral,habits,light_islamic,,5,False,0,848,True
g_0007620,u_02302,s_u_02302_12,2025-04-27 11:44:00,good,burnout,deeper_faith,at_peace,5,False,0,1862,True
g_0007621,u_02302,s_u_02302_15,2025-04-30 14:35:00,good,faith,deeper_faith,at_peace,5,True,1,1826,True
g_0007622,u_02302,s_u_02302_16,2025-05-01 15:32:00,good,faith,universal,at_peace,5,False,0,1689,True
g_0007623,u_02302,s_u_02302_22,2025-05-07 15:08:00,very_low,faith,universal,questioning,5,False,0,1215,True
g_0007624,u_02304,s_u_02304_1,2025-09-29 16:42:00,neutral,faith,universal,,5,False,0,1182,True
g_0007625,u_02304,s_u_02304_5,2025-10-03 13:04:00,low,anxiety,light_islamic,questioning,5,False,0,2201,True
g_0007626,u_02304,s_u_02304_6,2025-10-04 17:06:00,neutral,work,light_islamic,at_peace,5,False,0,1704,True
g_0007627,u_02304,s_u_02304_8,2025-10-06 19:42:00,good,confidence,light_islamic,distant,5,False,0,1399,True
g_0007628,u_02304,s_u_02304_9,2025-10-07 07:40:00,good,work,light_islamic,at_peace,5,False,0,2034,True
g_0007629,u_02304,s_u_02304_11,2025-10-09 09:21:00,low,anxiety,light_islamic,at_peace,5,False,0,1074,True
g_0007630,u_02304,s_u_02304_13,2025-10-11 19:47:00,good,relationships,universal,hurting,5,False,0,1586,True
g_0007631,u_02304,s_u_02304_16,2025-10-14 12:08:00,good,work,universal,at_peace,5,False,0,1672,True
g_0007632,u_02304,s_u_02304_27,2025-10-25 15:56:00,grateful,faith,light_islamic,at_peace,5,False,0,1914,True
g_0007633,u_02305,s_u_02305_1,2025-02-06 08:16:00,neutral,burnout,deeper_faith,,5,False,0,1371,True
g_0007634,u_02305,s_u_02305_8,2025-02-13 11:17:00,neutral,confidence,universal,questioning,5,False,0,800,True
g_0007635,u_02305,s_u_02305_16,2025-02-21 14:35:00,low,habits,universal,at_peace,5,False,0,1067,True
g_0007636,u_02306,s_u_02306_1,2025-03-12 07:10:00,very_low,burnout,light_islamic,,5,False,0,800,True
g_0007637,u_02306,s_u_02306_4,2025-03-15 15:50:00,low,relationships,universal,,5,False,0,1216,True
g_0007638,u_02306,s_u_02306_6,2025-03-17 10:05:00,good,anxiety,universal,distant,5,False,0,2406,True
g_0007639,u_02306,s_u_02306_14,2025-03-25 19:09:00,good,self,universal,at_peace,5,False,0,989,True
g_0007640,u_02306,s_u_02306_20,2025-03-31 08:57:00,neutral,anxiety,universal,questioning,5,False,0,926,True
g_0007641,u_02306,s_u_02306_23,2025-04-03 15:43:00,grateful,gratitude,universal,at_peace,5,False,0,974,True
g_0007642,u_02306,s_u_02306_27,2025-04-07 10:56:00,good,relationships,light_islamic,questioning,5,False,0,1493,True
g_0007643,u_02306,s_u_02306_30,2025-04-10 11:30:00,grateful,confidence,light_islamic,at_peace,5,True,1,1103,True
g_0007644,u_02307,s_u_02307_1,2025-02-05 17:39:00,grateful,work,light_islamic,,5,False,0,1981,True
g_0007645,u_02307,s_u_02307_3,2025-02-07 21:23:00,neutral,faith,universal,,5,False,0,1882,True
g_0007646,u_02307,s_u_02307_6,2025-02-10 21:53:00,good,gratitude,universal,at_peace,5,True,1,1235,True
g_0007647,u_02307,s_u_02307_16,2025-02-20 14:54:00,grateful,confidence,universal,at_peace,5,True,1,2023,True
g_0007648,u_02307,s_u_02307_19,2025-02-23 07:43:00,good,anxiety,light_islamic,distant,5,False,0,1846,True
g_0007649,u_02307,s_u_02307_24,2025-02-28 07:17:00,neutral,confidence,universal,at_peace,5,False,0,1252,True
g_0007650,u_02308,s_u_02308_1,2025-02-24 09:56:00,good,burnout,universal,,5,True,1,1100,True
g_0007651,u_02308,s_u_02308_7,2025-03-02 18:38:00,grateful,confidence,universal,distant,5,False,0,817,True
g_0007652,u_02308,s_u_02308_9,2025-03-04 11:32:00,neutral,habits,light_islamic,at_peace,5,False,0,1028,True
g_0007653,u_02308,s_u_02308_17,2025-03-12 13:33:00,neutral,purpose,universal,distant,5,False,0,800,True
g_0007654,u_02310,s_u_02310_1,2025-11-29 14:04:00,neutral,relationships,universal,,5,False,0,1706,True
g_0007655,u_02310,s_u_02310_5,2025-12-03 19:23:00,very_low,anxiety,universal,questioning,5,False,0,2280,True
g_0007656,u_02310,s_u_02310_6,2025-12-04 09:58:00,good,confidence,universal,at_peace,5,False,0,1338,True
g_0007657,u_02310,s_u_02310_8,2025-12-06 13:42:00,grateful,habits,light_islamic,at_peace,5,True,1,1490,True
g_0007658,u_02310,s_u_02310_9,2025-12-07 14:05:00,neutral,confidence,universal,hurting,5,True,1,1254,True
g_0007659,u_02310,s_u_02310_17,2025-12-15 16:12:00,good,habits,universal,distant,5,False,0,1197,True
g_0007660,u_02310,s_u_02310_18,2025-12-16 10:35:00,good,anxiety,light_islamic,at_peace,5,False,0,2312,True
g_0007661,u_02310,s_u_02310_22,2025-12-20 18:39:00,good,confidence,universal,at_peace,5,False,0,800,True
g_0007662,u_02310,s_u_02310_24,2025-12-22 12:32:00,low,purpose,light_islamic,questioning,5,False,0,1647,True
g_0007663,u_02311,s_u_02311_1,2025-12-14 10:42:00,grateful,relationships,universal,,5,False,0,1770,True
g_0007664,u_02311,s_u_02311_5,2025-12-18 07:57:00,good,anxiety,light_islamic,at_peace,5,False,0,1592,True
g_0007665,u_02311,s_u_02311_6,2025-12-19 12:23:00,grateful,relationships,universal,distant,5,True,1,848,True
g_0007666,u_02311,s_u_02311_11,2025-12-24 11:51:00,good,confidence,light_islamic,at_peace,5,False,0,1313,True
g_0007667,u_02311,s_u_02311_29,2026-01-11 16:56:00,low,burnout,light_islamic,distant,5,False,0,1180,True
g_0007668,u_02312,s_u_02312_1,2025-03-02 08:10:00,good,self,universal,,5,False,0,1113,True
g_0007669,u_02312,s_u_02312_3,2025-03-04 18:19:00,grateful,anxiety,universal,,5,False,0,3188,True
g_0007670,u_02312,s_u_02312_4,2025-03-05 14:28:00,neutral,work,universal,,5,False,0,2135,True
g_0007671,u_02312,s_u_02312_5,2025-03-06 16:54:00,neutral,relationships,universal,at_peace,5,False,0,1876,True
g_0007672,u_02312,s_u_02312_7,2025-03-08 15:30:00,good,purpose,universal,at_peace,5,False,0,1060,True
g_0007673,u_02312,s_u_02312_9,2025-03-10 07:55:00,good,burnout,light_islamic,at_peace,5,True,1,2231,True
g_0007674,u_02312,s_u_02312_10,2025-03-11 07:15:00,good,self,light_islamic,distant,5,False,0,1823,True
g_0007675,u_02312,s_u_02312_17,2025-03-18 15:45:00,neutral,anxiety,universal,at_peace,5,False,0,2274,True
g_0007676,u_02312,s_u_02312_24,2025-03-25 07:22:00,neutral,habits,light_islamic,hurting,5,False,0,1767,True
g_0007677,u_02312,s_u_02312_27,2025-03-28 14:00:00,grateful,relationships,universal,at_peace,5,True,1,1408,True
g_0007678,u_02313,s_u_02313_1,2025-11-03 15:03:00,neutral,self,light_islamic,,5,False,0,932,True
g_0007679,u_02313,s_u_02313_2,2025-11-04 07:25:00,grateful,self,light_islamic,,5,False,0,1414,True
g_0007680,u_02313,s_u_02313_4,2025-11-06 15:37:00,good,faith,light_islamic,,5,False,0,1021,True
g_0007681,u_02313,s_u_02313_11,2025-11-13 13:55:00,neutral,relationships,universal,at_peace,5,True,1,1514,True
g_0007682,u_02313,s_u_02313_14,2025-11-16 21:44:00,neutral,purpose,light_islamic,questioning,5,False,0,945,True
g_0007683,u_02313,s_u_02313_16,2025-11-18 17:26:00,low,purpose,universal,at_peace,5,False,0,958,True
g_0007684,u_02313,s_u_02313_20,2025-11-22 21:29:00,good,burnout,deeper_faith,distant,5,False,0,842,True
g_0007685,u_02313,s_u_02313_21,2025-11-23 14:21:00,good,habits,light_islamic,at_peace,5,False,0,1543,True
g_0007686,u_02313,s_u_02313_24,2025-11-26 19:13:00,good,habits,light_islamic,distant,5,False,0,2129,True
g_0007687,u_02313,s_u_02313_29,2025-12-01 12:44:00,neutral,burnout,deeper_faith,distant,5,False,0,2168,True
g_0007688,u_02317,s_u_02317_1,2025-12-22 18:40:00,low,relationships,light_islamic,,0,False,0,2419,False
g_0007689,u_02317,s_u_02317_2,2025-12-23 10:12:00,very_low,gratitude,universal,,5,False,0,1200,True
g_0007690,u_02317,s_u_02317_4,2025-12-25 13:18:00,very_low,anxiety,universal,,5,False,0,2125,True
g_0007691,u_02317,s_u_02317_9,2025-12-30 13:18:00,neutral,habits,deeper_faith,at_peace,5,False,0,800,True
